StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
7/17/19 5:22,7/17/19 5:23,IP Address,49.207.186.198,100,63,TRUE,7/17/19 5:23,R_3lLBWR9lzE83kgB,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly Disagree,Agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is sincere.|This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|I would like to work with Jordan.|Jordan has leadership qualities.|Jordan is knowledgeable about their work.",53218,TreatmentEmail
7/17/19 5:21,7/17/19 5:23,IP Address,98.225.20.91,100,113,TRUE,7/17/19 5:23,R_SW8ymue1H1lXcrf,,,,,47.68589783,-122.2994003,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,51-60,Master's Degree,Employed - Full Time,Southwestern United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|Jordan is sincere.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,79631,ControlEmail
7/17/19 5:22,7/17/19 5:24,IP Address,209.182.218.64,100,77,TRUE,7/17/19 5:24,R_2QlfzYEMcPj9GuK,,,,,37.75100708,-97.8219986,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Some graduate college,Employed - Full Time,Southeastern United States,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|Jordan is hardworking.|I would like to work with Jordan.|Jordan has a positive attitude.|Jordan is friendly.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|Jordan is highly motivated and committed to their work.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.",,,,,,,,,,,,,,,,,,31136,ControlEmail
7/17/19 5:22,7/17/19 5:24,IP Address,97.94.67.192,100,95,TRUE,7/17/19 5:24,R_Zz8Uh7y9mMjTuCZ,,,,,43.17720032,-85.24729919,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,Some undergraduate college or post-secondary school,Employed - Full Time,Midwestern United States,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly Disagree,"This email is appropriate for the situation.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|I would like to work with Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).",,,,,,,,,,,,,,,,,,31624,ControlEmail
7/17/19 5:18,7/17/19 5:24,IP Address,172.58.4.89,100,362,TRUE,7/17/19 5:24,R_1pWZqBc2T2uhp3f,,,,,33.78379822,-84.44550323,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,African-American/Black,51-60,Some undergraduate college or post-secondary school,Unemployed,Southeastern United States,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Disagree,"Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.|Jordan is friendly.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|Jordan is sincere.",35688,TreatmentEmail
7/17/19 5:20,7/17/19 5:24,IP Address,63.160.106.172,100,245,TRUE,7/17/19 5:24,R_278UmcO7f10eoNv,,,,,39.35209656,-76.56439972,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Hispanic/Latino,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat disagree,Strongly Disagree,Disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,"Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.",24236,TreatmentEmail
7/17/19 5:21,7/17/19 5:24,IP Address,173.28.111.60,100,148,TRUE,7/17/19 5:24,R_3QSFdRMdk9tVb9q,,,,,41.3526001,-88.84159851,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,High School/GED,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,"This email is appropriate for the situation.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|Jordan is sincere.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.",64540,TreatmentEmail
7/17/19 5:22,7/17/19 5:24,IP Address,173.217.71.198,100,111,TRUE,7/17/19 5:24,R_28J8am1iVUQmA1S,,,,,30.25849915,-93.11460114,anonymous,EN,I agree and want to continue the survey,He/his,Asexual,White,31 - 40,Some undergraduate college or post-secondary school,Employed - Full Time,Southeastern United States,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,89824,ControlEmail
7/17/19 5:23,7/17/19 5:24,IP Address,140.247.98.6,100,86,TRUE,7/17/19 5:24,R_NWiQ43LB5TrvshX,,,,,42.36489868,-71.09870148,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,51-60,Ph. D.,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"Jordan is highly motivated and committed to their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|This email is appropriate for the situation.|Jordan is sincere.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|I would like to work on a project led by Jordan.|Jordan is friendly.",99278,TreatmentEmail
7/17/19 5:23,7/17/19 5:24,IP Address,157.51.82.101,100,85,TRUE,7/17/19 5:24,R_abNtiA0FL2cYaKR,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southwestern United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is appropriate for the situation.|Jordan is friendly.|Jordan is hardworking.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.",89463,TreatmentEmail
7/17/19 5:21,7/17/19 5:25,IP Address,122.164.228.232,100,198,TRUE,7/17/19 5:25,R_3gXXD8pwMZq1e2E,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Some graduate college,Employed - Full Time,Not located in United States,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly Disagree,"Jordan is sincere.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|Jordan is friendly.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is appropriate for the situation.|Jordan has a positive attitude.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.",,,,,,,,,,,,,,,,,,37590,ControlEmail
7/17/19 5:23,7/17/19 5:25,IP Address,173.171.163.157,100,89,TRUE,7/17/19 5:25,R_Zk8bNHc27Bt4CB3,,,,,27.90319824,-82.29109955,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,31 - 40,Some graduate college,Unemployed,Southeastern United States,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,"I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to Jordan's peers at the same organizational level.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is highly motivated and committed to their work.|This email is acceptable to send externally (for example, to a client).|Jordan is knowledgeable about their work.|I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|Jordan has leadership qualities.|This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan is friendly.|I would like to work on a project led by Jordan.|Jordan is sincere.",,,,,,,,,,,,,,,,,,27894,ControlEmail
7/17/19 5:22,7/17/19 5:25,IP Address,177.4.4.150,100,180,TRUE,7/17/19 5:25,R_BP9sOo3kTQdG8mJ,,,,,-30.11560059,-51.16529846,anonymous,EN,I agree and want to continue the survey,They/theirs,Heterosexual,White,31 - 40,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,"I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|Jordan is friendly.",91691,TreatmentEmail
7/17/19 5:24,7/17/19 5:25,IP Address,24.192.169.210,100,76,TRUE,7/17/19 5:25,R_6VDwGZuGhBCimYh,,,,,42.58770752,-82.82150269,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,Master's Degree,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Somewhat disagree,Agree,Somewhat disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,"Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan is sincere.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|Jordan is hardworking.",36196,TreatmentEmail
7/17/19 5:24,7/17/19 5:25,IP Address,97.92.21.184,100,89,TRUE,7/17/19 5:25,R_3Q5O7Fs3Be4NlGF,,,,,44.74989319,-93.20809937,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,31 - 40,Bachelor's Degree,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Disagree,Strongly Disagree,"This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is sincere.|Jordan is friendly.|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|Jordan has a positive attitude.",37043,TreatmentEmail
7/17/19 5:25,7/17/19 5:25,IP Address,122.164.227.196,100,37,TRUE,7/17/19 5:25,R_3NL34YSYqgYlymd,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Asexual,Asian/Asian American,22 - 30,Master's Degree,Employed - Full Time,Northeastern United States,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,"I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|I would like to work with Jordan.",,,,,,,,,,,,,,,,,,75618,ControlEmail
7/17/19 5:25,7/17/19 5:25,IP Address,122.174.162.190,100,45,TRUE,7/17/19 5:25,R_yIIjIumGSM9Tak9,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"Jordan has leadership qualities.|Jordan is sincere.|I would like to work with Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.",41041,TreatmentEmail
7/17/19 5:22,7/17/19 5:26,IP Address,80.111.147.234,100,207,TRUE,7/17/19 5:26,R_2w63xTGFE4GG90l,,,,,53.33380127,-6.248794556,anonymous,EN,I agree and want to continue the survey,They/theirs,Heterosexual,White,31 - 40,Some undergraduate college or post-secondary school,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Strongly Disagree,"Jordan is sincere.|Jordan is friendly.|Jordan is knowledgeable about their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is appropriate for the situation.",47904,TreatmentEmail
7/17/19 5:18,7/17/19 5:26,IP Address,104.236.74.212,100,475,TRUE,7/17/19 5:26,R_Q6M778RPAwOsFB7,,,,,40.83639526,-74.14029694,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,African-American/Black,22 - 30,Bachelor's Degree,Employed - Full Time,Northeastern United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,"Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|I would feel comfortable approaching Jordan with problems or challenges.|This email is appropriate for the situation.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|Jordan is hardworking.|Jordan is knowledgeable about their work.|Jordan is sincere.",,,,,,,,,,,,,,,,,,81916,ControlEmail
7/17/19 5:23,7/17/19 5:26,IP Address,192.148.211.107,100,160,TRUE,7/17/19 5:26,R_qQ4iApNtDrgOsYp,,,,,40.41430664,-3.701599121,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,41 - 50,Master's Degree,Employed - Full Time,Not located in United States,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Strongly Disagree,"Jordan has a positive attitude.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|Jordan is friendly.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|This email is acceptable to send externally (for example, to a client).|Jordan has leadership qualities.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.",,,,,,,,,,,,,,,,,,46145,ControlEmail
7/17/19 5:23,7/17/19 5:26,IP Address,75.188.52.249,100,160,TRUE,7/17/19 5:26,R_2TZZbkcNE0AGUF9,,,,,40.09820557,-83.15799713,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Bachelor's Degree,Unemployed,Northeastern United States,Agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Somewhat disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Somewhat agree,Strongly Disagree,"Jordan has leadership qualities.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|Jordan is sincere.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,38254,ControlEmail
7/17/19 5:22,7/17/19 5:26,IP Address,207.255.154.251,100,206,TRUE,7/17/19 5:26,R_1HkSShACt2fMbp9,,,,,41.02099609,-78.4434967,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,"White,Decline to state",31 - 40,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat disagree,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,"Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|This email is appropriate for the situation.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|I would like to work with Jordan.|Jordan has a positive attitude.",68233,TreatmentEmail
7/17/19 5:25,7/17/19 5:26,IP Address,207.172.189.176,100,77,TRUE,7/17/19 5:26,R_3lVwBuLVQjONIFY,,,,,40.60270691,-75.47779846,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,Bachelor's Degree,Unemployed,Northeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly Disagree,"Jordan has leadership qualities.|Jordan is sincere.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|Jordan is hardworking.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.",62822,TreatmentEmail
