"","loc_latitude","loc_longitude","pronoun","sexual_orientation","race","age","education","employment_status","location","attention_check","assignment","source","friendly","positive","sincere","comfortable","work_with","situation","peers","others_above","others_below","externally","hardworking","knowledgeable","motivated","leadership","project","warmth","professionalism","competence","perception"
"320",-2.166397095,-79.90110016,"She/hers","Heterosexual","Hispanic/Latino,White","41 - 50","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",7,7,6,6,5,7,7,6,5,2,6,6,7,6,5,6.2,5.4,6,5.86666666666667
"321",41.85780334,-72.65910339,"He/his","Heterosexual","Hispanic/Latino","22 - 30","High School/GED","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",7,7,7,7,7,7,7,1,7,4,6,5,7,5,5,7,5.2,5.6,5.93333333333333
"322",38.7492981,-77.4917984,"He/his","Heterosexual","African-American/Black","22 - 30","Some undergraduate college or post-secondary school","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"323",39.98280334,-75.82389832,"She/hers","Heterosexual","White","41 - 50","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",4,5,3,2,2,2,3,1,4,2,4,4,6,3,2,3.2,2.4,3.8,3.13333333333333
"324",13.08430481,80.28048706,"She/hers","Bisexual","Pacific Islander","31 - 40","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",5,6,4,5,6,4,6,7,5,5,5,7,6,5,5,5.2,5.4,5.6,5.4
"325",42.55810547,-71.17230225,"She/hers","Heterosexual","White","22 - 30","Some undergraduate college or post-secondary school","Employed - Part Time","Northeastern United States","Strongly Disagree","Treatment","AWS",7,6,6,5,6,7,6,3,6,2,6,5,7,5,6,6,4.8,5.8,5.53333333333333
"326",37.48680115,-83.29129791,"They/theirs","Heterosexual","White","31 - 40","Some high school","Unemployed","Southeastern United States","Strongly Disagree","Control","AWS",6,7,7,6,4,6,7,4,4,7,6,7,6,6,4,6,5.6,5.8,5.8
"327",9.981903076,76.28448486,"He/his","Heterosexual","Asian/Asian American","Over 60","Bachelor's Degree","Retired","Not located in United States","Strongly Disagree","Control","AWS",5,6,6,6,6,6,5,3,4,3,6,6,5,5,6,5.8,4.2,5.6,5.2
"328",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,6,6,7,6,7,6,6,6,7,7,6,7,7,7,6.2,6.4,6.8,6.46666666666667
"329",8.193893433,77.43139648,"She/hers","Heterosexual","Asian/Asian American","22 - 30","Master's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",7,7,6,6,6,7,7,5,6,6,6,7,5,6,5,6.4,6.2,5.8,6.13333333333333
"330",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",5,4,3,4,6,4,3,3,3,3,2,2,2,3,5,4.4,3.2,2.8,3.46666666666667
"331",23.03579712,72.61940002,"He/his","Heterosexual","Asian/Asian American","31 - 40","Master's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"332",41.92550659,-85.00569916,"He/his","Heterosexual","White","Over 60","Master's Degree","Retired","Midwestern United States","Strongly Disagree","Treatment","AWS",5,4,4,3,3,5,5,3,5,3,4,3,3,3,3,3.8,4.2,3.2,3.73333333333333
"333",8.193893433,77.43139648,"She/hers","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,6,6,6,6,7,7,7,6,7,7,6,6,7,6,6,6.8,6.4,6.4
"334",51.49639893,-0.122406006,"He/his","Heterosexual","White","51 - 60","Some undergraduate college or post-secondary school","Employed - Part Time","Not located in United States","Strongly Disagree","Control","AWS",6,6,6,6,5,6,5,6,6,4,5,6,5,5,5,5.8,5.4,5.2,5.46666666666667
"335",42.52189636,-83.25189972,"He/his","Heterosexual","White","41 - 50","Ph. D.","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",3,5,5,3,3,3,3,1,3,1,5,6,6,4,3,3.8,2.2,4.8,3.6
"336",33.97070313,-84.3246994,"She/hers","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",5,4,5,4,4,6,6,6,6,5,4,6,4,4,4,4.4,5.8,4.4,4.86666666666667
"337",42.96850586,-78.74919891,"He/his","Heterosexual","White","31 - 40","Some graduate college","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",5,5,4,1,1,1,1,1,2,1,4,4,4,1,1,3.2,1.2,2.8,2.4
"338",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,7,6,7,7,6,6,7,7,6,6,6,6,7,7,6.6,6.4,6.4,6.46666666666667
"339",8.880599976,76.59170532,"He/his","Heterosexual","Hispanic/Latino","22 - 30","Some graduate college","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",5,5,6,5,6,6,5,6,6,5,6,5,6,6,5,5.4,5.6,5.6,5.53333333333333
"340",41.89039612,12.5124054,"She/hers","Heterosexual","White","31 - 40","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Treatment","AWS",7,7,7,6,6,5,6,1,6,2,6,7,6,6,6,6.6,4,6.2,5.6
"341",45.38220215,-71.93270111,"He/his","Heterosexual","White","22 - 30","Master's Degree","Student","Not located in United States","Strongly Disagree","Control","AWS",5,6,5,5,5,6,7,7,7,7,5,6,4,5,5,5.2,6.8,5,5.66666666666667
"342",13.08430481,80.28048706,"He/his","Heterosexual","White","22 - 30","Master's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",4,5,6,4,5,4,6,5,5,5,4,5,5,6,4,4.8,5,4.8,4.86666666666667
"343",42.72979736,-73.71230316,"He/his","Heterosexual","White","51 - 60","Master's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,4,1,1,7,7,7,6,7,7,4,6.8,5.93333333333333
"344",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,7,7,7,6,7,6,7,7,7,7,6,6.8,6.8,6.53333333333333
"345",39.98100281,-75.16989899,"She/hers","Heterosexual","White","51 - 60","Some graduate college","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",5,5,4,5,5,3,5,2,5,2,4,5,4,4,5,4.8,3.4,4.4,4.2
"346",35.40400696,-78.41529846,"He/his","Heterosexual","White","51 - 60","Ph. D.","Retired","Southeastern United States","Strongly Disagree","Control","AWS",6,7,7,6,6,7,7,7,7,7,6,6,6,5,6,6.4,7,5.8,6.4
"347",37.75100708,-97.8219986,"She/hers","Bisexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",5,6,5,6,7,6,6,6,4,6,3,4,5,5,4,5.8,5.6,4.2,5.2
"348",9.981903076,76.28448486,"He/his","Heterosexual","Asian/Asian American","22 - 30","Master's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,7,6,6,6,7,5,7,6,6,6,7,6.2,6,6.4,6.2
"349",42.98880005,-82.35919952,"He/his","Heterosexual","White","Over 60","Some graduate college","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,4,6,5,3,4,5,1,4,1,5,7,5,6,3,4.8,3,5.2,4.33333333333333
"350",20,77,"He/his","Asexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",4,6,7,4,5,5,5,5,5,6,5,5,5,6,6,5.2,5.2,5.4,5.26666666666667
"351",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,5,6,5,5,5,5,6,5,6,6,5,6,6,6,5.4,5.4,5.8,5.53333333333333
"352",35.99679565,-78.89550018,"He/his","Heterosexual","White","31 - 40","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",5,6,6,6,6,6,5,5,6,5,5,5,5,5,6,5.8,5.4,5.2,5.46666666666667
"353",48.31199646,-116.5332031,"He/his","Heterosexual","White","41 - 50","Bachelor's Degree","Employed - Full Time","Western United States","Strongly Disagree","Treatment","AWS",7,7,6,7,6,4,5,1,4,1,5,5,6,6,6,6.6,3,5.6,5.06666666666667
"354",42.65840149,-83.23639679,"He/his","Bisexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",6,5,5,4,4,3,4,3,4,4,4,4,5,3,5,4.8,3.6,4.2,4.2
"355",32.60650635,-117.0579987,"He/his","Heterosexual","Asian/Asian American","51 - 60","Some undergraduate college or post-secondary school","Employed - Full Time","Western United States","Strongly Disagree","Treatment","AWS",5,5,4,4,3,5,5,4,3,5,6,5,5,4,4,4.2,4.4,4.8,4.46666666666667
"356",44.74989319,-93.20809937,"She/hers","Heterosexual","White","31 - 40","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",6,6,5,3,3,3,2,2,3,2,5,5,4,3,2,4.6,2.4,3.8,3.6
"357",41.3526001,-88.84159851,"He/his","Heterosexual","White","22 - 30","High School/GED","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,6.6,7,7,6.86666666666667
"358",13.08430481,80.28048706,"He/his","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,7,6,6,6,6,6,6,7,6,7,7,7,7,7,6.2,6.2,7,6.46666666666667
"359",43.90870667,-75.896698,"She/hers","Heterosexual","African-American/Black","31 - 40","Master's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",6,7,6,6,6,7,7,3,7,6,6,6,6,6,6,6.2,6,6,6.06666666666667
"360",39.46670532,-0.366699219,"He/his","Orientation not listed","Asian/Asian American","22 - 30","Master's Degree","Student","Not located in United States","Strongly Disagree","Control","AWS",6,7,6,6,5,6,6,7,4,5,6,6,5,6,4,6,5.6,5.4,5.66666666666667
"361",35.19470215,-80.7440033,"She/hers","Heterosexual","White","31 - 40","High School/GED","Unemployed","Southeastern United States","Strongly Disagree","Treatment","AWS",5,5,5,3,2,5,6,2,6,2,5,5,3,3,3,4,4.2,3.8,4
"362",10.99099731,76.96670532,"He/his","Bisexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",3,3,4,3,2,6,2,5,5,6,4,5,6,7,4,3,4.8,5.2,4.33333333333333
"363",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Southeastern United States","Strongly Disagree","Treatment","AWS",5,5,7,5,6,6,6,7,6,5,5,6,6,7,7,5.6,6,6.2,5.93333333333333
"364",43.30239868,-74.99770355,"He/his","Heterosexual","White","22 - 30","Some high school","Unemployed","Northeastern United States","Strongly Disagree","Control","AWS",7,7,7,6,7,7,7,6,6,5,6,7,6,6,7,6.8,6.2,6.4,6.46666666666667
"365",26.14970398,-80.12290192,"He/his","Gay/Lesbian","White","51 - 60","Some undergraduate college or post-secondary school","Employed - Part Time","Southeastern United States","Strongly Disagree","Treatment","AWS",4,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4.4,4,4.2,4.2
"366",9.966705322,76.23330688,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",7,7,6,6,7,6,7,6,6,6,6,6,6,7,7,6.6,6.2,6.4,6.4
"367",42.2440033,-83.58229828,"He/his","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",6,7,7,6,6,6,7,6,6,6,6,6,5,6,6,6.4,6.2,5.8,6.13333333333333
"368",33.40530396,-111.722702,"She/hers","Heterosexual","White","41 - 50","Bachelor's Degree","Employed - Part Time","Southwestern United States","Strongly Disagree","Control","AWS",5,6,5,4,4,7,7,6,7,7,6,7,5,4,4,4.8,6.8,5.2,5.6
"369",42.75639343,-71.46669769,"He/his","Heterosexual","White","51 - 60","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",6,6,5,6,6,7,6,5,6,5,7,6,6,6,5,5.8,5.8,6,5.86666666666667
"370",8.193893433,77.43139648,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,6,5,6,7,6,7,7,5,7,6,6,5,6,6,6,6.4,5.8,6.06666666666667
"371",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","31 - 40","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",6,4,5,5,3,4,2,1,2,1,5,5,4,3,3,4.6,2,4,3.53333333333333
"372",36.98820496,-85.92209625,"She/hers","Heterosexual","White","31 - 40","Some undergraduate college or post-secondary school","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"373",46.60310364,-95.58180237,"He/his","Heterosexual","White","22 - 30","Some undergraduate college or post-secondary school","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",7,7,5,6,5,7,7,5,6,3,6,6,6,7,5,6,5.6,6,5.86666666666667
"374",37.75100708,-97.8219986,"He/his","Heterosexual","White","22 - 30","Master's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",5,5,4,5,5,6,4,5,5,5,6,5,5,6,6,4.8,5,5.6,5.13333333333333
"375",23.75180054,90.42541504,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time,Student","Western United States","Strongly Disagree","Control","AWS",6,6,6,3,3,3,3,3,3,3,6,6,6,6,3,4.8,3,5.4,4.4
"376",27.89300537,-82.50740051,"He/his","Heterosexual","African-American/Black","22 - 30","Bachelor's Degree","Employed - Full Time","Western United States","Strongly Disagree","Treatment","AWS",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"377",10.99099731,76.96670532,"He/his","Bisexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",6,5,7,4,6,6,5,4,6,5,5,6,6,5,5,5.6,5.2,5.4,5.4
"378",35.22270203,-80.79380035,"She/hers","Heterosexual","White","31 - 40","Master's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,5,4,4,2,2,6,2,6,3,4,2,2,2,2,4.2,3.8,2.4,3.46666666666667
"379",9.966705322,76.23330688,"He/his","Heterosexual","Asian/Asian American","22 - 30","Some graduate college","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",5,6,6,6,6,6,5,5,5,6,6,7,5,6,6,5.8,5.4,6,5.73333333333333
"380",39.97149658,-74.25119781,"They/theirs","Heterosexual","White","Over 60","Some undergraduate college or post-secondary school","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",7,7,6,6,6,5,6,3,5,3,7,6,7,6,6,6.4,4.4,6.4,5.73333333333333
"381",37.75100708,-97.8219986,"He/his","Heterosexual","Asian/Asian American","31 - 40","High School/GED","Employed - Full Time","Western United States","Strongly Disagree","Control","AWS",4,4,5,4,3,5,5,1,7,4,2,4,2,3,2,4,4.4,2.6,3.66666666666667
"382",34.44819641,-86.92420197,"She/hers","Heterosexual","White","51 - 60","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",7,7,7,7,6,7,7,4,7,2,7,7,7,7,7,6.8,5.4,7,6.4
"383",39.09970093,-94.57859802,"He/his","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",6,6,6,5,5,5,5,6,5,6,6,6,5,6,6,5.6,5.4,5.8,5.6
"384",42.01939392,-92.104599,"She/hers","Heterosexual","White","41 - 50","Some undergraduate college or post-secondary school","Employed - Part Time","Midwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,5.6,6,5.86666666666667
"385",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",7,7,7,6,6,6,6,6,6,7,7,6,7,7,7,6.6,6.2,6.8,6.53333333333333
"386",40.74279785,-73.97119904,"He/his","Heterosexual","Asian/Asian American","31 - 40","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",6,5,5,6,6,5,6,1,3,2,5,5,5,5,6,5.6,3.4,5.2,4.73333333333333
"387",36.76460266,-76.34079742,"She/hers","Heterosexual","Asian/Asian American","31 - 40","Master's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,6,5,6,5,4,5,2,6,5,6,6,6,4,5,5.6,4.4,5.4,5.13333333333333
"388",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,7,4,6,7,3,5,1,6,6,6,7,5,6,5,6,4.2,5.8,5.33333333333333
"389",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",7,7,6,6,6,6,7,7,7,7,6,6,6,7,6,6.4,6.8,6.2,6.46666666666667
"390",36.03219604,-79.8588028,"She/hers","Heterosexual","African-American/Black","51 - 60","Master's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,5,5,6,4,6,6,3,5,2,5,4,5,4,5,5.2,4.4,4.6,4.73333333333333
"391",40.60270691,-75.47779846,"He/his","Heterosexual","White","31 - 40","Bachelor's Degree","Unemployed","Northeastern United States","Strongly Disagree","Treatment","AWS",7,2,6,6,4,6,6,4,3,3,1,2,5,7,5,5,4.4,4,4.46666666666667
"392",35.91119385,-78.9178009,"She/hers","Heterosexual","White","41 - 50","Bachelor's Degree","Employed - Part Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,5,3,6,3,6,5,6,5,6,6,4.6,5.6,5.4
"393",-1.284103394,36.81550598,"He/his","Heterosexual","African-American/Black","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",4,6,5,5,4,6,6,5,6,6,7,5,5,4,5,4.8,5.8,5.2,5.26666666666667
"394",40.71569824,-74,"He/his","Heterosexual","White","51 - 60","Master's Degree","Employed - Full Time","Western United States","Strongly Disagree","Control","MIDS",4,4,3,3,3,3,3,2,2,1,3,3,5,3,2,3.4,2.2,3.2,2.93333333333333
"395",9.966705322,76.23330688,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",6,7,6,7,6,6,6,7,6,7,7,6,7,6,7,6.4,6.4,6.6,6.46666666666667
"396",9.966705322,76.23330688,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,5,7,6,7,6,7,6,7,6,6,6,7,6,7,6.2,6.4,6.4,6.33333333333333
"397",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,6,6,7,6,7,6,6,5,5,6,7,6,6,6,6.2,5.8,6.2,6.06666666666667
"398",8.193893433,77.43139648,"He/his","Bisexual","Asian/Asian American","22 - 30","Some graduate college","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"399",37.38340759,-5.978897095,"He/his","Heterosexual","White","41 - 50","Master's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","MIDS",6,6,6,5,6,5,7,3,7,2,6,7,7,4,5,5.8,4.8,5.8,5.46666666666667
"400",37.75100708,-97.8219986,"She/hers","Heterosexual","White","22 - 30","Some graduate college","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",4,5,3,5,3,5,5,5,2,2,3,5,5,4,4,4,3.8,4.2,4
"401",17.99620056,-76.80190277,"He/his","Heterosexual","African-American/Black","31 - 40","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",6,5,5,5,5,5,5,5,5,2,5,5,4,4,5,5.2,4.4,4.6,4.73333333333333
"402",9.966705322,76.23330688,"He/his","Asexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",6,5,6,7,6,6,7,5,6,5,5,6,5,7,6,6,5.8,5.8,5.86666666666667
"403",47.69009399,-122.3746948,"He/his","Heterosexual","White","31 - 40","Some graduate college","Employed - Full Time","Western United States","Strongly Disagree","Control","MIDS",6,6,6,6,6,6,6,6,6,6,5,6,4,6,6,6,6,5.4,5.8
"404",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,6,5,6,6,5,6,6,5,5,6,6,5,5,5,5.8,5.4,5.4,5.53333333333333
"405",40.27830505,-111.7198029,"He/his","Heterosexual","White","31 - 40","Master's Degree","Employed - Full Time","Western United States","Strongly Disagree","Treatment","MIDS",7,6,4,4,3,2,3,2,3,1,4,4,5,3,3,4.8,2.2,3.8,3.6
"406",40.61289978,-74.41600037,"She/hers","Heterosexual","White","41 - 50","Master's Degree","Decline to state","Northeastern United States","Strongly Disagree","Control","AWS",5,6,6,5,5,7,6,6,7,5,6,6,6,5,5,5.4,6.2,5.6,5.73333333333333
"407",13.08430481,80.28048706,"He/his","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",7,6,7,7,6,6,6,7,7,7,7,6,7,5,6,6.6,6.6,6.2,6.46666666666667
"408",31.72569275,-94.62120056,"She/hers","Heterosexual","White","51 - 60","Some undergraduate college or post-secondary school","Employed - Part Time","Southwestern United States","Strongly Disagree","Treatment","AWS",3,4,2,4,2,3,5,2,3,1,5,6,4,2,3,3,2.8,4,3.26666666666667
"409",34.07719421,-117.4505997,"He/his","Bisexual","White","22 - 30","Master's Degree","Employed - Full Time","Western United States","Strongly Disagree","Control","AWS",7,6,6,6,6,6,4,4,6,1,6,7,6,6,6,6.2,4.2,6.2,5.53333333333333
"410",9.966705322,76.23330688,"He/his","Asexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,7,7,6,7,5,6,5,7,6,6,6,7,5,6,6.6,5.8,6,6.13333333333333
"411",37.39509583,-94.71050262,"She/hers","Heterosexual","White","31 - 40","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,6,5,6,3,6,6,6,5,6,6,5.2,5.8,5.66666666666667
"412",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",5,5,5,6,6,5,6,6,5,6,6,5,6,6,5,5.4,5.6,5.6,5.53333333333333
"413",42.37609863,-83.07749939,"She/hers","Heterosexual","White","31 - 40","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",5,4,5,5,4,4,4,4,4,4,5,5,4,5,4,4.6,4,4.6,4.4
"414",-1.284103394,36.81550598,"He/his","Heterosexual","African-American/Black","31 - 40","Master's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"415",34.00300598,-118.4297943,"She/hers","Heterosexual","Asian/Asian American,White","31 - 40","Some graduate college","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","MIDS",7,6,6,7,6,7,7,6,7,6,6,7,6,7,6,6.4,6.6,6.4,6.46666666666667
"416",29.69180298,-95.65260315,"She/hers","Heterosexual","African-American/Black","31 - 40","Some undergraduate college or post-secondary school","Employed - Part Time","Southwestern United States","Strongly Disagree","Control","AWS",6,6,7,6,5,7,3,2,5,1,6,6,6,6,5,6,3.6,5.8,5.13333333333333
"417",37.75100708,-97.8219986,"He/his","Heterosexual","Asian/Asian American","22 - 30","Master's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","MIDS",5,6,6,6,5,6,5,6,3,1,6,7,5,6,5,5.6,4.2,5.8,5.2
"418",42.58770752,-82.82150269,"He/his","Heterosexual","White","31 - 40","Master's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",6,5,6,4,4,6,6,3,6,3,4,6,4,4,4,5,4.8,4.4,4.73333333333333
"419",9.981903076,76.28448486,"He/his","Heterosexual","Asian/Asian American","31 - 40","Master's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",6,5,6,6,6,6,6,6,6,5,6,6,6,6,5,5.8,5.8,5.8,5.8
"420",37.30729675,-121.8076019,"She/hers","Heterosexual","Asian/Asian American","31 - 40","Master's Degree","Employed - Full Time","Western United States","Strongly Disagree","Treatment","AWS",5,5,5,4,3,3,3,2,5,2,5,5,5,5,3,4.4,3,4.6,4
"421",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",5,5,5,5,6,5,5,5,4,4,6,5,5,6,5,5.2,4.6,5.4,5.06666666666667
"422",43.84539795,-88.8423996,"He/his","Heterosexual","White","Over 60","High School/GED","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",6,6,6,5,5,6,6,2,6,1,5,6,6,5,5,5.6,4.2,5.4,5.06666666666667
"423",32.78889465,-96.80210114,"She/hers","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"424",25.76260376,-80.30960083,"She/hers","Heterosexual","Hispanic/Latino","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",4,4,7,5,7,7,7,4,7,7,7,7,7,7,7,5.4,6.4,7,6.26666666666667
"425",41.30780029,-88.146698,"She/hers","Heterosexual","White","51 - 60","Some undergraduate college or post-secondary school","Unemployed","Midwestern United States","Strongly Disagree","Control","AWS",4,5,4,4,4,4,5,5,4,4,5,5,4,5,4,4.2,4.4,4.6,4.4
"426",34.2243042,-77.88490295,"He/his","Heterosexual","White","31 - 40","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",5,6,5,5,6,5,5,5,5,4,5,5,5,5,6,5.4,4.8,5.2,5.13333333333333
