StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
2019-07-17 05:26:16,2019-07-17 05:27:22,IP Address,157.51.85.245,100,65,True,2019-07-17 05:27:22,R_WoOPP8iorC9WaPv,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,She/hers,Asexual,Asian/Asian American,22 - 30,Some graduate college,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Strongly Disagree,"I would like to work on a project led by Jordan.|Jordan is knowledgeable about their work.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|Jordan is hardworking.|I would like to work with Jordan.|Jordan is friendly.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.",38170,TreatmentEmail
2019-07-17 05:25:40,2019-07-17 05:27:31,IP Address,24.169.13.161,100,110,True,2019-07-17 05:27:32,R_3NKC2Ug3xq0IKX4,,,,,42.72979736328125,-73.71230316162109375,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,51-60,Master's Degree,Employed - Full Time,Northeastern United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,"Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is knowledgeable about their work.|This email is appropriate for the situation.|Jordan is hardworking.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).",,,,,,,,,,,,,,,,,,81154,ControlEmail
2019-07-17 05:24:38,2019-07-17 05:27:36,IP Address,177.86.245.10,100,177,True,2019-07-17 05:27:36,R_125tImOTJoXohcg,,,,,-6.7064971923828125,-35.1510009765625,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Hispanic/Latino,Under 21,High School/GED,Student,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly Disagree,"Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is friendly.|I would like to work with Jordan.|This email is appropriate for the situation.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.",65295,TreatmentEmail
2019-07-17 05:27:07,2019-07-17 05:27:42,IP Address,122.164.228.224,100,34,True,2019-07-17 05:27:42,R_39mq22CBAhvGRr3,,,,,9.966705322265625,76.233306884765625,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Part Time,Not located in United States,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly Disagree,"This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.",,,,,,,,,,,,,,,,,,41847,ControlEmail
2019-07-17 05:25:17,2019-07-17 05:27:43,IP Address,170.250.60.124,100,146,True,2019-07-17 05:27:43,R_3WsTmMbaxwcR6AV,,,,,26.1497039794921875,-80.12290191650390625,anonymous,EN,I agree and want to continue the survey,He/his,Gay/Lesbian,White,51-60,Some undergraduate college or post-secondary school,Employed - Part Time,Southeastern United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan is friendly.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|I would like to work with Jordan.",35174,TreatmentEmail
2019-07-17 05:25:13,2019-07-17 05:27:54,IP Address,204.10.47.250,100,161,True,2019-07-17 05:27:55,R_1IRSSKakvLdtpx4,,,,,35.027801513671875,-85.1461029052734375,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,"Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|Jordan has a positive attitude.|Jordan has leadership qualities.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|Jordan is knowledgeable about their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.",,,,,,,,,,,,,,,,,,60557,ControlEmail
2019-07-17 05:25:08,2019-07-17 05:27:55,IP Address,14.195.45.145,100,167,True,2019-07-17 05:27:56,R_1rJOvironvdB5pG,,,,,18.97210693359375,72.8246002197265625,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,31 - 40,Bachelor's Degree,Unemployed,Not located in United States,Agree,Agree,Agree,Agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Strongly Disagree,"I would like to work on a project led by Jordan.|Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|Jordan is sincere.|Jordan is highly motivated and committed to their work.|Jordan is hardworking.|Jordan has leadership qualities.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|I would like to work with Jordan.|Jordan is knowledgeable about their work.",,,,,,,,,,,,,,,,,,12696,ControlEmail
2019-07-17 05:27:12,2019-07-17 05:27:56,IP Address,195.243.221.46,100,43,True,2019-07-17 05:27:56,R_wRyhoc77nPDqRBn,,,,,52.847503662109375,8.0449981689453125,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,High School/GED,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Strongly Disagree,"Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work with Jordan.|Jordan is friendly.|Jordan is knowledgeable about their work.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.",29604,TreatmentEmail
2019-07-17 05:25:23,2019-07-17 05:27:58,IP Address,49.204.218.156,100,155,True,2019-07-17 05:27:59,R_1P0qQnbjadPZScW,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,31 - 40,Bachelor's Degree,Employed - Full Time,Western United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly Disagree,"This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|Jordan is highly motivated and committed to their work.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is hardworking.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is appropriate for the situation.|Jordan is sincere.|Jordan is friendly.",,,,,,,,,,,,,,,,,,28235,ControlEmail
2019-07-17 05:09:18,2019-07-17 05:28:12,IP Address,76.118.56.130,100,1134,True,2019-07-17 05:28:13,R_3EyafG1w2ADsdOt,,,,,41.8578033447265625,-72.6591033935546875,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Hispanic/Latino,22 - 30,High School/GED,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,Strongly agree,Neither agree nor disagree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly Disagree,"This email is appropriate for the situation.|I would like to work with Jordan.|Jordan is sincere.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|Jordan is highly motivated and committed to their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|I would like to work on a project led by Jordan.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.",90953,TreatmentEmail
2019-07-17 05:26:43,2019-07-17 05:28:13,IP Address,192.181.14.84,100,89,True,2019-07-17 05:28:13,R_28ZdLDKhKxobaSc,,,,,41.5236053466796875,-83.12779998779296875,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,41 - 50,Bachelor's Degree,Unemployed,Midwestern United States,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|Jordan is friendly.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|Jordan is knowledgeable about their work.",,,,,,,,,,,,,,,,,,14933,ControlEmail
2019-07-17 05:25:06,2019-07-17 05:28:33,IP Address,76.217.241.48,100,207,True,2019-07-17 05:28:34,R_2y1P0AIghsZr0HB,,,,,39.7389984130859375,-84.085601806640625,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,41 - 50,Bachelor's Degree,Employed - Part Time,Midwestern United States,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.|I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.",,,,,,,,,,,,,,,,,,26564,ControlEmail
2019-07-17 05:26:51,2019-07-17 05:28:33,IP Address,108.35.35.108,100,102,True,2019-07-17 05:28:34,R_OOPM8cEVRmgVFex,,,,,40.97210693359375,-73.9589996337890625,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,31 - 40,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Agree,Strongly Disagree,"Jordan is hardworking.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|Jordan is friendly.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|This email is appropriate for the situation.",30068,TreatmentEmail
2019-07-17 05:26:14,2019-07-17 05:28:36,IP Address,47.48.208.242,100,141,True,2019-07-17 05:28:36,R_NVfcUEVGH3XysNj,,,,,33.2819976806640625,-83.97840118408203125,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,41 - 50,High School/GED,Employed - Full Time,Southeastern United States,Strongly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Disagree,"I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|Jordan is knowledgeable about their work.|Jordan has leadership qualities.|This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|Jordan has a positive attitude.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.",,,,,,,,,,,,,,,,,,79831,ControlEmail
2019-07-17 05:22:30,2019-07-17 05:28:37,IP Address,23.249.37.94,100,367,True,2019-07-17 05:28:38,R_1FFXjLy8ITOYNRA,,,,,40.61480712890625,-89.4604034423828125,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,51-60,Bachelor's Degree,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Somewhat disagree,Strongly Disagree,Agree,Disagree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Disagree,Strongly Disagree,"Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan is highly motivated and committed to their work.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|Jordan has leadership qualities.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|Jordan is knowledgeable about their work.",32847,TreatmentEmail
2019-07-17 05:25:48,2019-07-17 05:28:45,IP Address,208.163.53.97,100,177,True,2019-07-17 05:28:45,R_3pgocIkaU979T0O,,,,,17.9962005615234375,-76.80190277099609375,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,African-American/Black,31 - 40,Bachelor's Degree,Employed - Full Time,Northeastern United States,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|Jordan is hardworking.|Jordan has leadership qualities.|Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,28144,ControlEmail
2019-07-17 05:26:58,2019-07-17 05:29:03,IP Address,99.46.179.76,100,124,True,2019-07-17 05:29:03,R_10OEqquQH99xA0s,,,,,37.9268951416015625,-122.331298828125,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Hispanic/Latino,31 - 40,Ph. D.,Unemployed,Western United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,"Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|I would like to work on a project led by Jordan.",55814,TreatmentEmail
2019-07-17 05:26:16,2019-07-17 05:29:04,IP Address,73.119.231.80,100,167,True,2019-07-17 05:29:04,R_1E72T2PeZbemcOl,,,,,43.0110015869140625,-71.45709991455078125,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,Some undergraduate college or post-secondary school,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,"Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|This email is appropriate for the situation.|Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.",26291,TreatmentEmail
2019-07-17 05:20:38,2019-07-17 05:29:33,IP Address,157.50.39.6,100,534,True,2019-07-17 05:29:33,R_3p9niSiYf8RWr8v,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,"Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.",97230,TreatmentEmail
2019-07-17 05:24:50,2019-07-17 05:29:34,IP Address,157.50.240.31,100,283,True,2019-07-17 05:29:35,R_1GwydiwvGqJBE65,,,,,10.990997314453125,76.966705322265625,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Middle Eastern/Southwest Asian,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Somewhat disagree,Agree,Neither agree nor disagree,Strongly Disagree,"Jordan is knowledgeable about their work.|Jordan is friendly.|Jordan is sincere.|Jordan is hardworking.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.",,,,,,,,,,,,,,,,,,90968,ControlEmail
2019-07-17 05:27:07,2019-07-17 05:29:38,IP Address,104.131.32.86,100,151,True,2019-07-17 05:29:38,R_2VwlYrAmmxcZzM4,,,,,40.836395263671875,-74.14029693603515625,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Hispanic/Latino,31 - 40,Bachelor's Degree,Employed - Full Time,Southwestern United States,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|Jordan is friendly.|Jordan is sincere.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|Jordan has leadership qualities.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|I would feel comfortable approaching Jordan with problems or challenges.",,,,,,,,,,,,,,,,,,73389,ControlEmail
2019-07-17 05:28:47,2019-07-17 05:29:41,IP Address,98.220.196.13,100,53,True,2019-07-17 05:29:41,R_OHz6IJjHsc43gB3,,,,,41.6837005615234375,-88.3498992919921875,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Some undergraduate college or post-secondary school,Employed - Full Time,Midwestern United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|Jordan is hardworking.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is friendly.|Jordan is sincere.|Jordan is knowledgeable about their work.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to Jordan's peers at the same organizational level.",,,,,,,,,,,,,,,,,,72415,ControlEmail
